111.36, 1557, 2032
105.81, 1543, 1951
100.69, 1535, 1997
95.36, 1513, 1970
90.02, 1495, 1883
84.69, 1546, 1856
79.35, 1588, 1932
73.80, 1570, 2060
68.46, 1581, 2108
63.35, 1621, 2061
57.79, 1580, 2000
52.46, 1564, 1973
47.35, 1508, 1937
42.01, 1534, 1898
36.45, 1611, 1852
31.12, 1624, 1822
26.01, 1634, 1766
20.45, 1674, 1891
15.12, 1655, 1849
9.78, 1657, 1869
4.45, 1637, 1873
-0.89, 1728, 1912
-6.00, 1704, 1949
-8.89, 1631, 1851
-8.00, 1408, 1542
-3.78, 1764, 2003
2.00, 1645, 1853
8.00, 1637, 1886
13.34, 1689, 1842
18.23, 1656, 1895
23.56, 1681, 1845
29.12, 1594, 1793
34.45, 1613, 1826
40.01, 1588, 1866
45.12, 1511, 1889
50.46, 1520, 1958
56.02, 1591, 1971
61.35, 1588, 2007
66.46, 1614, 2101
71.80, 1572, 2063
77.13, 1539, 2012
82.47, 1552, 1891
87.80, 1540, 1861
93.14, 1506, 1945
98.69, 1518, 1970
104.03, 1532, 1981
109.14, 1514, 1890
114.48, 1621, 2222
119.59, 2374, 2541
125.15, 2650, 2713
130.48, 2715, 2725
135.59, 2716, 2735
140.93, 2711, 2730
146.04, 2705, 2725
151.60, 2690, 2720
156.93, 2705, 2722
162.49, 2696, 2710
168.05, 2549, 2576
173.38, 2043, 2322
178.27, 1539, 1887
184.05, 1596, 1862
188.94, 1566, 1785
194.72, 1512, 1761
199.83, 1528, 1790
205.39, 1506, 1860
210.50, 1796, 2353
215.84, 2507, 2618
220.95, 2694, 2722
226.73, 2711, 2736
231.84, 2714, 2732
237.18, 2709, 2730
242.51, 2708, 2728
247.84, 2720, 2729
252.96, 2698, 2717
258.51, 2711, 2698
263.85, 2498, 2523
269.18, 1794, 2031
274.52, 1569, 1864
279.85, 1644, 1836
285.19, 1630, 1863
290.75, 1590, 1754
296.08, 1622, 1810
301.42, 1609, 1775
306.75, 1575, 1756
311.86, 1594, 1736
317.42, 1577, 1698
322.53, 1539, 1741
328.09, 1522, 1771
333.42, 1564, 1780
338.76, 1565, 1775
344.09, 1504, 1828
349.43, 1524, 1861
354.54, 1447, 1864
359.88, 1412, 1840
365.43, 1456, 1913
370.32, 1508, 1901
375.88, 1556, 1960
381.44, 1484, 1936
386.77, 1488, 1856
391.66, 1508, 1904
397.00, 1537, 1893
402.55, 1587, 2016
408.11, 1600, 1990
413.45, 1615, 1920
418.78, 1620, 1895
424.34, 1612, 1886
429.45, 1598, 1817
434.78, 1587, 1766
440.12, 1645, 1776
445.45, 1692, 1841
450.79, 1641, 1901
456.12, 1610, 1903
461.46, 1652, 1866
466.35, 1652, 1927
471.91, 1709, 1888
477.46, 1702, 1861
482.58, 1694, 1798
488.13, 1665, 1849
493.47, 1620, 1827
498.80, 1618, 1845
503.91, 1652, 1831
509.47, 1667, 1868
511.92, 1693, 1924
511.25, 1666, 1897
507.03, 1665, 1884
501.47, 1648, 1826
495.69, 1598, 1838
489.91, 1612, 1829
484.58, 1689, 1846
479.24, 1694, 1787
473.91, 1703, 1896
468.79, 1699, 1883
463.24, 1649, 1920
457.90, 1646, 1861
452.79, 1623, 1914
447.45, 1662, 1881
442.12, 1680, 1830
436.79, 1604, 1745
431.45, 1580, 1787
426.12, 1581, 1821
420.56, 1642, 1894
415.45, 1591, 1886
410.33, 1598, 1934
405.00, 1594, 2000
399.66, 1578, 2006
394.33, 1534, 1872
388.55, 1504, 1897
383.22, 1484, 1851
377.88, 1505, 1930
372.55, 1536, 1936
367.21, 1505, 1912
361.88, 1428, 1910
356.54, 1415, 1838
351.21, 1457, 1848
346.09, 1516, 1820
340.98, 1525, 1814
335.20, 1577, 1760
329.87, 1538, 1777
324.53, 1531, 1741
319.42, 1536, 1727
314.31, 1572, 1681
308.53, 1602, 1740
303.19, 1552, 1741
298.08, 1611, 1769
292.97, 1619, 1808
287.19, 1583, 1770
 281.85, 1637, 1874
276.74, 1633, 1819
271.18, 1564, 1840
265.85, 1963, 2226
260.52, 2563, 2580
255.40, 2709, 2708
250.07, 2698, 2712
244.51, 2715, 2727
239.18, 2700, 2725
234.06, 2701, 2725
228.51, 2709, 2731
223.17, 2702, 2725
218.06, 2671, 2718
213.17, 2479, 2577
207.61, 1706, 2234
202.28, 1507, 1848
196.94, 1525, 1785
191.61, 1531, 1741
186.27, 1547, 1764
180.72, 1556, 1829
175.38, 1572, 1894
169.82, 2237, 2406
164.49, 2591, 2603
159.15, 2707, 2709
153.82, 2696, 2715
148.48, 2684, 2718
143.15, 2696, 2716
137.82, 2710, 2726
132.70, 2715, 2734
127.37, 2715, 2727
122.03, 2627, 2696
116.70, 2220, 2508
111.36, 1587, 2076
105.81, 1538, 1941
100.69, 1529, 2002
95.36, 1503, 1958
90.02, 1494, 1885
84.47, 1548, 1847
79.13, 1593, 1931
73.80, 1563, 2044
68.69, 1582, 2108
63.35, 1623, 2066
58.02, 1584, 1990
52.46, 1571, 1982
47.12, 1512, 1945
41.79, 1531, 1900
36.68, 1616, 1863
31.12, 1630, 1831
25.78, 1636, 1775
20.45, 1671, 1892
15.12, 1651, 1857
9.78, 1671, 1869
4.45, 1633, 1870
-0.89, 1716, 1912
